Year,Week,Team,Player,Position,Slot Position,Points,Projected Points
2020,15,Ethan,Corey Davis,WR,WR,21.0,12.76
2020,15,Ethan,Ryan Succop,K,K,7.0,7.97
2020,15,Ethan,Saints D/ST,D/ST,BE,6.0,3.54
2020,15,Ethan,Nelson Agholor,WR,BE,8.9,11.38
2020,15,Ethan,Ronald Jones,RB,BE,0.0,0.0
2020,15,Ethan,Mike Evans,WR,RB/WR/TE,17.0,14.53
2020,15,Ethan,Cardinals D/ST,D/ST,D/ST,9.0,6.67
2020,15,Ethan,Jeff Wilson Jr.,RB,RB,12.0,12.27
2020,15,Ethan,Greg Zuerlein,K,BE,12.0,7.66
2020,15,Noah,Derrick Henry,RB,RB,25.2,23.41
2020,15,Noah,Davante Adams,WR,WR,11.2,23.43
2020,15,Noah,Adam Thielen,WR,WR,9.1,16.33
2020,15,Noah,Chris Carson,RB,RB,8.9,15.95
2020,15,Noah,Jonathan Taylor,RB,RB/WR/TE,19.5,16.38
2020,15,Noah,Tyler Lockett,WR,BE,7.4,13.1
2020,15,Noah,Hollywood Brown,WR,BE,15.8,10.39
2020,15,Noah,J.K. Dobbins,RB,BE,15.1,14.68
2020,15,Noah,Jamison Crowder,WR,BE,12.6,10.45
2020,15,Noah,Hayden Hurst,TE,BE,12.1,8.4
2020,15,Noah,Mike Davis,RB,BE,8.1,16.0
2020,15,Noah,Darren Waller,TE,TE,30.0,16.62
2020,15,Noah,Daniel Carlson,K,K,9.0,8.62
2020,15,Noah,Packers D/ST,D/ST,D/ST,5.0,5.75
2020,15,Noah,Jared Goff,QB,QB,15.26,17.5
2020,15,Noah,Jalen Hurts,QB,BE,37.82,18.29
2020,15,Michael,Clyde Edwards-Helaire,RB,RB,9.3,13.27
2020,15,Michael,Josh Jacobs,RB,BE,20.4,16.43
2020,15,Michael,DJ Moore,WR,BE,19.2,14.81
2020,15,Michael,Calvin Ridley,WR,WR,32.3,19.84
2020,15,Michael,Deshaun Watson,QB,QB,23.42,21.16
2020,15,Michael,DeVante Parker,WR,BE,0.0,0.0
2020,15,Michael,D'Andre Swift,RB,RB,22.2,16.05
2020,15,Michael,Diontae Johnson,WR,WR,19.9,13.75
2020,15,Michael,Younghoe Koo,K,K,11.0,8.9
2020,15,Michael,Darius Slayton,WR,RB/WR/TE,11.4,9.65
2020,15,Michael,DeSean Jackson,WR,BE,0.0,0.0
2020,15,Michael,Buccaneers D/ST,D/ST,BE,2.0,6.22
2020,15,Michael,Robert Tonyan,TE,TE,10.8,11.3
2020,15,Michael,Austin Hooper,TE,BE,15.1,7.72
2020,15,Michael,Rams D/ST,D/ST,D/ST,4.0,7.82
2020,15,Michael,James White,RB,BE,9.5,9.73
2020,15,Dante,Nick Chubb,RB,RB,14.6,16.63
2020,15,Dante,Aaron Jones Sr.,RB,RB,24.8,17.7
2020,15,Dante,Cooper Kupp,WR,WR,8.9,14.28
2020,15,Dante,Mark Andrews,TE,TE,17.6,10.67
2020,15,Dante,Russell Wilson,QB,QB,12.04,19.44
2020,15,Dante,Raheem Mostert,RB,BE,6.8,12.94
2020,15,Dante,Wil Lutz,K,K,3.0,7.87
2020,15,Dante,Dolphins D/ST,D/ST,D/ST,8.0,7.45
2020,15,Dante,Nyheim Miller-Hines,RB,BE,7.4,12.68
2020,15,Dante,Cole Beasley,WR,RB/WR/TE,19.2,14.0
2020,15,Dante,Robbie Chosen,WR,BE,4.0,15.34
2020,15,Dante,Michael Thomas,WR,BE,0.0,0.0
2020,15,Dante,Mike Gesicki,TE,BE,0.0,0.0
2020,15,Dante,Jarvis Landry,WR,BE,19.1,13.69
2020,15,Dante,T.Y. Hilton,WR,WR,11.1,12.14
2020,15,Andrew,Dalvin Cook,RB,RB,26.9,22.95
2020,15,Andrew,DeAndre Hopkins,WR,WR,30.0,17.18
2020,15,Andrew,Todd Gurley II,RB,BE,3.4,9.27
2020,15,Andrew,JuJu Smith-Schuster,WR,WR,2.5,13.48
2020,15,Andrew,Evan Engram,TE,BE,8.6,10.07
2020,15,Andrew,Kareem Hunt,RB,RB,5.8,10.88
2020,15,Andrew,Deebo Samuel,WR,BE,0.0,0.0
2020,15,Andrew,Ravens D/ST,D/ST,D/ST,14.0,7.53
2020,15,Andrew,Harrison Butker,K,K,6.0,8.41
2020,15,Andrew,Hunter Henry,TE,TE,17.5,11.32
2020,15,Andrew,Latavius Murray,RB,BE,10.9,7.95
2020,15,Andrew,Josh Allen,QB,QB,37.66,23.67
2020,15,Andrew,DJ Chark,WR,RB/WR/TE,9.3,12.14
2020,15,Andrew,Sterling Shepard,WR,BE,8.8,11.77
2020,15,Andrew,Brandon McManus,K,BE,0.0,0.0
2020,15,Andrew,Cam Newton,QB,BE,12.16,16.47
2020,15,Carter,James Conner,RB,RB,0.0,0.0
2020,15,Carter,Chris Godwin Jr.,WR,RB/WR/TE,13.6,14.14
2020,15,Carter,Kyler Murray,QB,QB,33.14,21.76
2020,15,Carter,Keenan Allen,WR,WR,2.6,12.95
2020,15,Carter,Justin Jefferson,WR,WR,18.4,15.07
2020,15,Carter,Russell Gage Jr.,WR,BE,17.8,12.06
2020,15,Carter,Jerick McKinnon,RB,BE,4.2,2.47
2020,15,Carter,Chase Claypool,WR,BE,7.8,11.41
2020,15,Carter,Brandon Aiyuk,WR,BE,22.3,15.39
2020,15,Carter,Commanders D/ST,D/ST,D/ST,2.0,6.13
2020,15,Carter,Wayne Gallman,RB,RB,2.9,14.95
2020,15,Carter,Eric Ebron,TE,TE,0.0,10.51
2020,15,Carter,Ben Roethlisberger,QB,BE,6.7,17.58
2020,15,Carter,Jordan Wilkins,RB,BE,0.0,6.41
2020,15,Carter,Benny Snell Jr.,RB,BE,19.7,9.78
2020,15,Carter,Tyler Bass,K,K,12.0,7.98
2020,15,Nathan,Alvin Kamara,RB,RB,18.4,24.32
2020,15,Nathan,Kenyan Drake,RB,BE,6.0,15.48
2020,15,Nathan,Amari Cooper,WR,BE,2.3,13.5
2020,15,Nathan,David Montgomery,RB,RB,29.2,14.96
2020,15,Nathan,Stefon Diggs,WR,WR,25.7,21.03
2020,15,Nathan,Tyler Boyd,WR,BE,0.0,12.24
2020,15,Nathan,Colts D/ST,D/ST,D/ST,6.0,7.01
2020,15,Nathan,Jonnu Smith,TE,TE,10.2,7.01
2020,15,Nathan,Myles Gaskin,RB,BE,0.0,0.0
2020,15,Nathan,Antonio Brown,WR,BE,20.3,12.11
2020,15,Nathan,Lamar Jackson,QB,QB,29.22,21.86
2020,15,Nathan,Curtis Samuel,WR,BE,8.8,12.76
2020,15,Nathan,George Kittle,TE,BE,0.0,0.0
2020,15,Nathan,Jason Myers,K,K,10.0,7.84
2020,15,Nathan,Marvin Jones Jr.,WR,WR,27.2,13.52
2020,15,Nathan,Cam Akers,RB,RB/WR/TE,7.2,15.72
2020,15,Zach,Miles Sanders,RB,RB,10.0,15.95
2020,15,Zach,David Johnson,RB,RB,24.3,13.3
2020,15,Zach,Robert Woods,WR,WR,21.6,16.74
2020,15,Zach,Rob Gronkowski,TE,TE,5.9,10.25
2020,15,Zach,Tom Brady,QB,QB,23.4,19.91
2020,15,Zach,Brandin Cooks,WR,RB/WR/TE,11.9,14.82
2020,15,Zach,Matt Prater,K,BE,7.0,7.67
2020,15,Zach,Antonio Gibson,RB,BE,0.0,0.0
2020,15,Zach,Tee Higgins,WR,BE,6.1,11.95
2020,15,Zach,Allen Robinson,WR,WR,12.3,16.64
2020,15,Zach,Mike Williams,WR,BE,4.2,8.07
2020,15,Zach,Seahawks D/ST,D/ST,D/ST,8.0,8.47
2020,15,Zach,Jordan Reed,TE,BE,9.8,6.62
2020,15,Zach,Devontae Booker,RB,BE,1.2,6.37
2020,15,Zach,Peyton Barber,RB,BE,6.5,8.66
2020,15,Zach,Graham Gano,K,K,6.0,9.37
2020,15,McGwire,Tyreek Hill,WR,WR,17.4,20.21
2020,15,McGwire,Austin Ekeler,RB,RB,11.9,21.24
2020,15,McGwire,Zach Ertz,TE,BE,8.9,7.39
2020,15,McGwire,DK Metcalf,WR,WR,9.3,16.9
2020,15,McGwire,Matt Ryan,QB,BE,27.84,17.48
2020,15,McGwire,Bears D/ST,D/ST,BE,2.0,5.77
2020,15,McGwire,Julio Jones,WR,BE,0.0,0.0
2020,15,McGwire,Chase Edmonds,RB,BE,15.6,11.71
2020,15,McGwire,Jamaal Williams,RB,BE,4.0,7.54
2020,15,McGwire,Rodrigo Blankenship,K,K,11.0,8.88
2020,15,McGwire,J.D. McKissic,RB,RB,25.7,13.52
2020,15,McGwire,Browns D/ST,D/ST,D/ST,7.0,7.66
2020,15,McGwire,Taysom Hill,TE,BE,6.3,4.22
2020,15,McGwire,Dallas Goedert,TE,TE,7.9,11.19
2020,15,McGwire,Aaron Rodgers,QB,QB,18.32,22.39
2020,15,McGwire,Emmanuel Sanders,WR,RB/WR/TE,11.6,14.04
2020,15,Haris,Ezekiel Elliott,RB,RB,0.0,0.0
2020,15,Haris,Patrick Mahomes,QB,QB,25.86,22.81
2020,15,Haris,Le'Veon Bell,RB,BE,14.6,6.1
2020,15,Haris,A.J. Brown,WR,WR,15.4,15.76
2020,15,Haris,A.J. Green,WR,BE,6.0,7.51
2020,15,Haris,Noah Fant,TE,BE,20.8,9.3
2020,15,Haris,Jerry Jeudy,WR,BE,2.9,9.62
2020,15,Haris,Steelers D/ST,D/ST,D/ST,4.0,8.62
2020,15,Haris,Justin Tucker,K,K,8.0,8.69
2020,15,Haris,T.J. Hockenson,TE,TE,1.8,12.59
2020,15,Haris,Laviska Shenault Jr.,WR,WR,9.4,9.27
2020,15,Haris,CeeDee Lamb,WR,RB/WR/TE,19.5,10.74
2020,15,Haris,John Brown,WR,BE,0.0,0.0
2020,15,Haris,Adrian Peterson,RB,BE,2.3,6.05
2020,15,Haris,Darrell Henderson Jr.,RB,RB,1.3,5.94
2020,15,Haris,Kendall Hinton,WR,BE,0.0,0.0
2020,16,Ethan,Christian McCaffrey,RB,BE,0.0,0.0
2020,16,Ethan,Travis Kelce,TE,TE,22.8,20.29
2020,16,Ethan,Kenny Golladay,WR,BE,0.0,0.0
2020,16,Ethan,Terry McLaurin,WR,BE,0.0,0.0
2020,16,Ethan,James Robinson,RB,BE,0.0,0.0
2020,16,Ethan,Justin Herbert,QB,BE,16.72,20.31
2020,16,Ethan,Ryan Tannehill,QB,QB,16.34,17.8
2020,16,Ethan,Corey Davis,WR,WR,0.0,12.57
2020,16,Ethan,Ryan Succop,K,BE,4.0,7.96
2020,16,Ethan,Saints D/ST,D/ST,D/ST,0.0,6.54
2020,16,Ethan,Ronald Jones,RB,BE,0.0,0.0
2020,16,Ethan,Mike Evans,WR,WR,40.1,15.11
2020,16,Ethan,Jeff Wilson Jr.,RB,RB,27.4,11.94
2020,16,Ethan,Greg Zuerlein,K,K,13.0,8.63
2020,16,Ethan,Melvin Gordon III,RB,RB,7.9,15.78
2020,16,Ethan,Leonard Fournette,RB,RB/WR/TE,15.6,14.43
2020,16,Michael,Clyde Edwards-Helaire,RB,BE,0.0,0.0
2020,16,Michael,Josh Jacobs,RB,RB,6.9,16.41
2020,16,Michael,DJ Moore,WR,RB/WR/TE,8.7,13.82
2020,16,Michael,Calvin Ridley,WR,WR,17.3,20.46
2020,16,Michael,Deshaun Watson,QB,QB,26.76,20.95
2020,16,Michael,DeVante Parker,WR,BE,0.0,0.0
2020,16,Michael,D'Andre Swift,RB,RB,9.0,16.92
2020,16,Michael,Diontae Johnson,WR,WR,21.6,15.72
2020,16,Michael,Younghoe Koo,K,K,1.0,8.34
2020,16,Michael,Darius Slayton,WR,BE,4.6,9.84
2020,16,Michael,DeSean Jackson,WR,BE,15.1,5.42
2020,16,Michael,Buccaneers D/ST,D/ST,BE,14.0,6.09
2020,16,Michael,Robert Tonyan,TE,TE,2.7,11.35
2020,16,Michael,Austin Hooper,TE,BE,14.1,10.85
2020,16,Michael,Rams D/ST,D/ST,D/ST,7.0,6.46
2020,16,Michael,James White,RB,BE,6.7,8.38
2020,16,Dante,Nick Chubb,RB,RB,17.6,18.27
2020,16,Dante,Aaron Jones Sr.,RB,RB,12.8,20.45
2020,16,Dante,Cooper Kupp,WR,RB/WR/TE,14.6,13.29
2020,16,Dante,Mark Andrews,TE,TE,13.6,11.09
2020,16,Dante,Russell Wilson,QB,QB,19.9,17.98
2020,16,Dante,Raheem Mostert,RB,BE,0.0,0.0
2020,16,Dante,Wil Lutz,K,K,10.0,7.75
2020,16,Dante,Dolphins D/ST,D/ST,D/ST,2.0,5.47
2020,16,Dante,Nyheim Miller-Hines,RB,BE,10.4,11.04
2020,16,Dante,Cole Beasley,WR,WR,4.7,11.62
2020,16,Dante,Robbie Chosen,WR,BE,16.9,13.84
2020,16,Dante,Michael Thomas,WR,BE,0.0,0.0
2020,16,Dante,Mike Gesicki,TE,BE,9.4,9.98
2020,16,Dante,Jarvis Landry,WR,BE,0.0,0.0
2020,16,Dante,T.Y. Hilton,WR,WR,9.0,12.15
2020,16,Noah,Derrick Henry,RB,RB,9.8,19.96
2020,16,Noah,Davante Adams,WR,WR,43.2,24.52
2020,16,Noah,Adam Thielen,WR,WR,23.7,15.04
2020,16,Noah,Chris Carson,RB,RB,10.9,15.15
2020,16,Noah,Jonathan Taylor,RB,RB/WR/TE,19.4,16.26
2020,16,Noah,Tyler Lockett,WR,BE,7.4,12.88
2020,16,Noah,Hollywood Brown,WR,BE,12.5,11.65
2020,16,Noah,J.K. Dobbins,RB,BE,13.7,12.92
2020,16,Noah,Jamison Crowder,WR,BE,29.32,11.67
2020,16,Noah,Hayden Hurst,TE,BE,15.7,7.96
2020,16,Noah,Mike Davis,RB,BE,8.8,14.61
2020,16,Noah,Darren Waller,TE,TE,16.2,17.36
2020,16,Noah,Daniel Carlson,K,K,13.0,8.73
2020,16,Noah,Packers D/ST,D/ST,D/ST,9.0,3.74
2020,16,Noah,Jared Goff,QB,BE,9.66,15.91
2020,16,Noah,Jalen Hurts,QB,QB,18.58,22.33
2020,16,Andrew,Dalvin Cook,RB,BE,16.5,21.49
2020,16,Andrew,DeAndre Hopkins,WR,BE,12.8,18.03
2020,16,Andrew,JuJu Smith-Schuster,WR,BE,24.6,13.1
2020,16,Andrew,Kareem Hunt,RB,BE,14.2,13.56
2020,16,Andrew,Ravens D/ST,D/ST,BE,11.0,8.72
2020,16,Andrew,Harrison Butker,K,K,7.0,8.68
2020,16,Andrew,Josh Allen,QB,BE,32.3,22.6
2020,16,Andrew,DJ Chark,WR,BE,16.2,11.45
2020,16,Carter,Kyler Murray,QB,BE,15.38,22.42
2020,16,Carter,Tyler Bass,K,K,8.0,8.61
2020,16,McGwire,Tyreek Hill,WR,WR,10.5,20.05
2020,16,McGwire,Austin Ekeler,RB,RB,15.8,18.99
2020,16,McGwire,Zach Ertz,TE,BE,6.3,7.72
2020,16,McGwire,DK Metcalf,WR,WR,11.9,15.29
2020,16,McGwire,Matt Ryan,QB,BE,19.9,18.29
2020,16,McGwire,Bears D/ST,D/ST,BE,8.0,6.81
2020,16,McGwire,Julio Jones,WR,BE,0.0,0.0
2020,16,McGwire,Chase Edmonds,RB,BE,2.8,11.8
2020,16,McGwire,Jamaal Williams,RB,BE,0.0,0.0
2020,16,McGwire,Rodrigo Blankenship,K,K,6.0,8.15
2020,16,McGwire,J.D. McKissic,RB,RB,23.2,10.83
2020,16,McGwire,Browns D/ST,D/ST,D/ST,6.0,7.96
2020,16,McGwire,Taysom Hill,TE,BE,11.02,4.35
2020,16,McGwire,Dallas Goedert,TE,TE,6.8,11.69
2020,16,McGwire,Aaron Rodgers,QB,QB,25.14,23.27
2020,16,McGwire,Emmanuel Sanders,WR,RB/WR/TE,13.5,12.36
2020,16,Nathan,Alvin Kamara,RB,RB,56.2,24.6
2020,16,Nathan,Kenyan Drake,RB,BE,13.0,14.31
2020,16,Nathan,Amari Cooper,WR,RB/WR/TE,16.1,13.4
2020,16,Nathan,David Montgomery,RB,RB,20.1,17.93
2020,16,Nathan,Stefon Diggs,WR,WR,41.5,19.49
2020,16,Nathan,Tyler Boyd,WR,BE,0.0,0.0
2020,16,Nathan,Colts D/ST,D/ST,D/ST,-1.0,5.87
2020,16,Nathan,Jonnu Smith,TE,BE,12.0,7.98
2020,16,Nathan,Myles Gaskin,RB,BE,33.9,13.09
2020,16,Nathan,Antonio Brown,WR,BE,13.5,12.29
2020,16,Nathan,Lamar Jackson,QB,QB,21.32,20.0
2020,16,Nathan,Curtis Samuel,WR,BE,20.8,11.41
2020,16,Nathan,George Kittle,TE,TE,13.2,14.55
2020,16,Nathan,Jason Myers,K,K,10.0,8.18
2020,16,Nathan,Marvin Jones Jr.,WR,WR,4.9,15.05
2020,16,Nathan,Cam Akers,RB,BE,0.0,0.0
2020,16,Zach,Miles Sanders,RB,RB,18.4,18.85
2020,16,Zach,David Johnson,RB,BE,28.9,16.89
2020,16,Zach,Robert Woods,WR,RB/WR/TE,8.9,17.52
2020,16,Zach,Rob Gronkowski,TE,BE,19.8,10.21
2020,16,Zach,Tom Brady,QB,QB,29.92,22.85
2020,16,Zach,Brandin Cooks,WR,BE,27.1,12.41
2020,16,Zach,Matt Prater,K,BE,1.0,8.1
2020,16,Zach,Antonio Gibson,RB,RB,9.9,15.71
2020,16,Zach,Tee Higgins,WR,BE,21.9,12.31
2020,16,Zach,Allen Robinson,WR,BE,20.3,16.21
2020,16,Zach,Mike Williams,WR,BE,9.4,13.16
2020,16,Zach,Bills D/ST,D/ST,BE,8.0,7.64
2020,16,Zach,Logan Thomas,TE,TE,13.3,12.21
2020,16,Zach,Justin Jefferson,WR,BE,14.5,15.65
2020,16,Zach,Keenan Allen,WR,BE,0.0,0.0
2020,16,Haris,Ezekiel Elliott,RB,BE,17.9,13.33
2020,16,Haris,Patrick Mahomes,QB,QB,19.22,24.7
2020,16,Haris,A.J. Brown,WR,WR,8.3,15.17
2020,16,Haris,Steelers D/ST,D/ST,D/ST,8.0,6.02
2020,16,Haris,Justin Tucker,K,K,9.0,9.14
2020,16,Haris,T.J. Hockenson,TE,TE,6.3,11.99
2020,16,Haris,Laviska Shenault Jr.,WR,WR,15.8,10.65
2020,16,Haris,CeeDee Lamb,WR,BE,23.4,12.45
2020,16,Haris,Darrell Henderson Jr.,RB,BE,6.2,13.2
2021,1,Zach,Christian McCaffrey,RB,RB,27.7,21.3
2021,1,Zach,Justin Jefferson,WR,WR,12.54,15.41
2021,1,Zach,George Kittle,TE,TE,11.8,14.27
2021,1,Zach,Julio Jones,WR,WR,5.9,13.36
2021,1,Zach,Josh Allen,QB,QB,17.2,21.6
2021,1,Zach,Chase Edmonds,RB,RB,14.6,12.79
2021,1,Zach,Michael Thomas,WR,BE,0.0,0.0
2021,1,Zach,William Fuller V,WR,BE,0.0,0.0
2021,1,Zach,Tyler Boyd,WR,RB/WR/TE,6.2,12.38
2021,1,Zach,Sony Michel,RB,BE,0.2,8.15
2021,1,Zach,Hollywood Brown,WR,BE,19.4,12.13
2021,1,Zach,Mike Gesicki,TE,BE,0.0,8.22
2021,1,Zach,Nyheim Miller-Hines,RB,BE,14.2,9.47
2021,1,Zach,49ers D/ST,D/ST,D/ST,7.0,6.78
2021,1,Zach,Jason Sanders,K,K,6.0,7.82
2021,1,Zach,Todd Gurley II,RB,BE,0.0,0.0
2021,1,Nathan,Travis Kelce,TE,TE,25.6,18.12
2021,1,Nathan,Najee Harris,RB,RB,5.9,14.69
2021,1,Nathan,Joe Mixon,RB,RB,25.0,14.62
2021,1,Nathan,Terry McLaurin,WR,WR,10.2,14.98
2021,1,Nathan,Brandon Aiyuk,WR,WR,0.0,13.94
2021,1,Nathan,D'Andre Swift,RB,BE,24.4,13.55
2021,1,Nathan,Robbie Chosen,WR,RB/WR/TE,12.7,12.87
2021,1,Nathan,Myles Gaskin,RB,BE,12.6,10.92
2021,1,Nathan,Antonio Brown,WR,BE,23.7,11.46
2021,1,Nathan,Michael Carter,RB,BE,3.0,7.96
2021,1,Nathan,Trey Lance,QB,BE,4.4,2.92
2021,1,Nathan,Tom Brady,QB,QB,27.16,21.54
2021,1,Nathan,Steelers D/ST,D/ST,D/ST,13.0,5.14
2021,1,Nathan,Darnell Mooney,WR,BE,7.6,9.79
2021,1,Nathan,Brandon McManus,K,K,9.0,7.8
2021,1,Nathan,Tyler Higbee,TE,BE,11.8,7.92
2021,1,McGwire,Davante Adams,WR,WR,10.6,19.86
2021,1,McGwire,Stefon Diggs,WR,WR,15.9,17.09
2021,1,McGwire,David Montgomery,RB,RB,18.8,15.04
2021,1,McGwire,Chris Carson,RB,RB,12.7,12.85
2021,1,McGwire,Adam Thielen,WR,RB/WR/TE,30.2,14.38
2021,1,McGwire,Russell Wilson,QB,QB,27.06,19.06
2021,1,McGwire,Robert Tonyan,TE,TE,2.8,8.82
2021,1,McGwire,Justin Tucker,K,K,11.0,8.14
2021,1,McGwire,Marvin Jones Jr.,WR,BE,18.7,11.7
2021,1,McGwire,Ravens D/ST,D/ST,D/ST,-1.0,5.93
2021,1,McGwire,Mike Williams,WR,BE,22.2,10.88
2021,1,McGwire,Curtis Samuel,WR,BE,0.0,0.0
2021,1,McGwire,Jameis Winston,QB,BE,29.62,14.88
2021,1,McGwire,J.D. McKissic,RB,BE,0.8,9.11
2021,1,McGwire,Le'Veon Bell,RB,BE,0.0,2.02
2021,1,Ethan,Ezekiel Elliott,RB,RB,5.9,14.55
2021,1,Ethan,Antonio Gibson,RB,RB,11.8,16.04
2021,1,Ethan,Keenan Allen,WR,WR,19.0,14.83
2021,1,Ethan,Allen Robinson,WR,WR,9.5,14.63
2021,1,Ethan,Dak Prescott,QB,QB,27.42,20.84
2021,1,Ethan,Kyle Pitts Sr.,TE,TE,7.1,11.05
2021,1,Ethan,JuJu Smith-Schuster,WR,BE,9.2,12.46
2021,1,Ethan,Jerry Jeudy,WR,BE,13.2,12.41
2021,1,Ethan,Raheem Mostert,RB,RB/WR/TE,2.0,13.81
2021,1,Ethan,Buccaneers D/ST,D/ST,BE,-3.0,4.58
2021,1,Ethan,Henry Ruggs III,WR,BE,6.6,10.12
2021,1,Ethan,Marquez Callaway,WR,BE,2.4,11.4
2021,1,Ethan,Younghoe Koo,K,K,6.0,7.74
2021,1,Ethan,Joe Burrow,QB,BE,18.64,16.36
2021,1,Ethan,Gus Edwards,RB,BE,0.0,0.0
2021,1,Ethan,Dolphins D/ST,D/ST,D/ST,5.0,7.01
2021,1,Dante,Alvin Kamara,RB,RB,18.1,17.47
2021,1,Dante,Calvin Ridley,WR,WR,10.1,15.99
2021,1,Dante,Tyler Lockett,WR,WR,26.0,14.34
2021,1,Dante,Miles Sanders,RB,RB,17.3,14.31
2021,1,Dante,Diontae Johnson,WR,RB/WR/TE,14.6,13.38
2021,1,Dante,Mike Davis,RB,BE,10.2,14.1
2021,1,Dante,Courtland Sutton,WR,BE,2.4,11.95
2021,1,Dante,AJ Dillon,RB,BE,3.6,8.34
2021,1,Dante,Jarvis Landry,WR,BE,19.4,13.71
2021,1,Dante,Ryan Tannehill,QB,QB,14.18,18.26
2021,1,Dante,Elijah Moore,WR,BE,0.7,10.81
2021,1,Dante,Commanders D/ST,D/ST,D/ST,1.0,6.05
2021,1,Dante,Matt Gay,K,K,12.0,8.51
2021,1,Dante,Rondale Moore,WR,BE,10.8,6.66
2021,1,Dante,Gerald Everett,TE,TE,10.0,6.56
2021,1,Dante,Terrace Marshall Jr.,WR,BE,5.6,8.92
2021,1,Michael,Dalvin Cook,RB,RB,20.4,20.6
2021,1,Michael,DeAndre Hopkins,WR,WR,26.3,17.8
2021,1,Michael,Clyde Edwards-Helaire,RB,RB,10.2,13.81
2021,1,Michael,Chris Godwin Jr.,WR,WR,23.5,13.84
2021,1,Michael,Kyler Murray,QB,QB,33.56,22.17
2021,1,Michael,Noah Fant,TE,TE,12.2,9.11
2021,1,Michael,DJ Moore,WR,RB/WR/TE,15.4,13.36
2021,1,Michael,Damien Harris,RB,BE,11.7,11.41
2021,1,Michael,DeVonta Smith,WR,BE,19.1,11.96
2021,1,Michael,Rams D/ST,D/ST,D/ST,8.0,7.69
2021,1,Michael,Harrison Butker,K,K,10.0,8.89
2021,1,Michael,Jamaal Williams,RB,BE,25.0,8.75
2021,1,Michael,Cole Beasley,WR,BE,14.0,9.74
2021,1,Michael,Jakobi Meyers,WR,BE,10.4,10.5
2021,1,Michael,Devin Singletary,RB,BE,11.0,10.25
2021,1,Michael,DeVante Parker,WR,BE,12.1,11.66
2021,1,Haris,Nick Chubb,RB,RB,22.1,15.26
2021,1,Haris,Jonathan Taylor,RB,RB,17.6,15.64
2021,1,Haris,CeeDee Lamb,WR,WR,23.4,14.91
2021,1,Haris,Amari Cooper,WR,WR,38.9,14.95
2021,1,Haris,Odell Beckham Jr.,WR,BE,0.0,0.0
2021,1,Haris,Cooper Kupp,WR,RB/WR/TE,23.8,13.38
2021,1,Haris,Logan Thomas,TE,TE,12.0,10.41
2021,1,Haris,Justin Herbert,QB,QB,13.38,17.8
2021,1,Haris,DJ Chark,WR,BE,17.6,11.89
2021,1,Haris,Kenyan Drake,RB,BE,12.0,10.01
2021,1,Haris,James Conner,RB,BE,5.3,9.2
2021,1,Haris,Jonnu Smith,TE,BE,9.8,9.0
2021,1,Haris,Greg Zuerlein,K,K,10.0,7.59
2021,1,Haris,Tony Pollard,RB,BE,8.3,6.1
2021,1,Haris,Cowboys D/ST,D/ST,D/ST,4.0,2.83
2021,1,Haris,Quintez Cephus,WR,BE,12.2,4.77
2021,1,Andrew,Austin Ekeler,RB,RB,11.7,14.97
2021,1,Andrew,Aaron Jones Sr.,RB,RB,4.2,14.98
2021,1,Andrew,Mike Evans,WR,WR,5.4,14.98
2021,1,Andrew,Robert Woods,WR,WR,12.4,14.07
2021,1,Andrew,Mark Andrews,TE,TE,5.0,12.21
2021,1,Andrew,Aaron Rodgers,QB,QB,1.32,19.08
2021,1,Andrew,Javonte Williams,RB,BE,5.1,8.64
2021,1,Andrew,Brandin Cooks,WR,BE,18.2,12.38
2021,1,Andrew,Michael Gallup,WR,RB/WR/TE,7.6,12.6
2021,1,Andrew,Leonard Fournette,RB,BE,10.9,9.62
2021,1,Andrew,Zack Moss,RB,BE,0.0,0.0
2021,1,Andrew,Dallas Goedert,TE,BE,14.2,9.63
2021,1,Andrew,Graham Gano,K,K,1.0,7.81
2021,1,Andrew,Trevor Lawrence,QB,BE,19.08,17.84
2021,1,Andrew,James White,RB,BE,12.1,8.5
2021,1,Andrew,Broncos D/ST,D/ST,D/ST,7.0,7.73
2021,1,Carter,Derrick Henry,RB,RB,10.7,17.35
2021,1,Carter,DK Metcalf,WR,WR,16.0,16.37
2021,1,Carter,A.J. Brown,WR,WR,14.9,16.35
2021,1,Carter,James Robinson,RB,RB,8.4,15.71
2021,1,Carter,Lamar Jackson,QB,QB,18.0,22.27
2021,1,Carter,T.J. Hockenson,TE,TE,25.7,11.6
2021,1,Carter,Ja'Marr Chase,WR,BE,20.9,10.43
2021,1,Carter,Chase Claypool,WR,BE,10.0,12.37
2021,1,Carter,Laviska Shenault Jr.,WR,RB/WR/TE,12.9,12.0
2021,1,Carter,Deebo Samuel,WR,BE,31.9,12.61
2021,1,Carter,Ronald Jones,RB,BE,-0.6,9.08
2021,1,Carter,Trey Sermon,RB,BE,0.0,0.0
2021,1,Carter,Matthew Stafford,QB,BE,24.34,16.89
2021,1,Carter,Michael Pittman Jr.,WR,BE,5.9,11.24
2021,1,Carter,Bills D/ST,D/ST,D/ST,4.0,5.75
2021,1,Carter,Rodrigo Blankenship,K,K,4.0,7.59
2021,1,Noah,Saquon Barkley,RB,RB,3.7,13.76
2021,1,Noah,Tyreek Hill,WR,WR,37.1,18.24
2021,1,Noah,Darren Waller,TE,TE,26.5,14.16
