Year,Week,Home Team,Home Player,Home Player Points,Position,Away Player Points,Away Player,Away Team
2019,6,Noah,Panthers D/ST,18.0,D/ST,3.0,Cowboys D/ST,Ethan
2019,6,Noah,Ka'imi Fairbairn,5.0,K,9.0,Jake Elliott,Ethan
2019,7,Carter,Kyler Murray,6.96,QB,19.94,Teddy Bridgewater,Michael
2019,7,Carter,Josh Jacobs,16.4,RB1,18.3,Aaron Jones Sr.,Michael
2019,7,Carter,David Montgomery,1.9,RB2,3.5,Carlos Hyde,Michael
2019,7,Carter,DeAndre Hopkins,25.6,WR1,20.0,Corey Davis,Michael
2019,7,Carter,DJ Chark,10.3,WR2,13.7,Julian Edelman,Michael
2019,7,Carter,Evan Engram,1.6,TE,15.0,Gerald Everett,Michael
2019,7,Carter,Allen Lazard,7.2,FLEX,0.0,Rashaad Penny,Michael
2019,7,Carter,Patriots D/ST,25.0,D/ST,0.0,Vikings D/ST,Michael
2019,7,Carter,Mike Nugent,7.0,K,12.0,Harrison Butker,Michael
2019,7,Ethan,Gardner Minshew,21.0,QB,43.76,Aaron Rodgers,Andrew
2019,7,Ethan,Derrick Henry,17.8,RB1,27.9,Dalvin Cook,Andrew
2019,7,Ethan,Damien Williams,2.6,RB2,0.2,David Johnson,Andrew
2019,7,Ethan,Larry Fitzgerald,2.2,WR1,16.8,Tyler Lockett,Andrew
2019,7,Ethan,JuJu Smith-Schuster,0.0,WR2,8.5,Tyler Boyd,Andrew
2019,7,Ethan,Delanie Walker,0.0,TE,13.3,Josh Hill,Andrew
2019,7,Ethan,DK Metcalf,7.3,FLEX,6.4,Michael Gallup,Andrew
2019,7,Ethan,Cowboys D/ST,16.0,D/ST,14.0,Saints D/ST,Andrew
2019,7,Ethan,Jake Elliott,4.0,K,7.0,Matt Prater,Andrew
2019,7,McGwire,Deshaun Watson,15.52,QB,2.56,Matt Ryan,Dante
2019,7,McGwire,Saquon Barkley,17.0,RB1,10.4,Chris Carson,Dante
2019,7,McGwire,Leonard Fournette,16.5,RB2,8.1,Tevin Coleman,Dante
2019,7,McGwire,Adam Thielen,9.5,WR1,22.1,Michael Thomas,Dante
2019,7,McGwire,Mike Williams,8.7,WR2,11.0,Cooper Kupp,Dante
2019,7,McGwire,Hunter Henry,15.7,TE,5.8,Zach Ertz,Dante
2019,7,McGwire,Dede Westbrook,17.7,FLEX,7.4,Joe Mixon,Dante
2019,7,McGwire,Bills D/ST,10.0,D/ST,22.0,Rams D/ST,Dante
2019,7,McGwire,Justin Tucker,12.0,K,5.0,Matt Bryant,Dante
2019,7,Nathan,Carson Wentz,6.84,QB,20.56,Dak Prescott,Haris
2019,7,Nathan,Austin Ekeler,25.5,RB1,26.7,Ezekiel Elliott,Haris
2019,7,Nathan,Devonta Freeman,4.5,RB2,8.6,Le'Veon Bell,Haris
2019,7,Nathan,Marvin Jones Jr.,43.3,WR1,15.6,Amari Cooper,Haris
2019,7,Nathan,Julio Jones,15.3,WR2,1.6,William Fuller V,Haris
2019,7,Nathan,Mark Andrews,5.9,TE,14.6,Austin Hooper,Haris
2019,7,Nathan,Kerryon Johnson,2.3,FLEX,16.7,Royce Freeman,Haris
2019,7,Nathan,Packers D/ST,-3.0,D/ST,1.0,Seahawks D/ST,Haris
2019,7,Nathan,Zane Gonzalez,10.0,K,15.0,Brett Maher,Haris
2019,7,Noah,Lamar Jackson,23.32,QB,14.34,Russell Wilson,Klapp
2019,7,Noah,Melvin Gordon III,8.9,RB1,12.4,Todd Gurley II,Klapp
2019,7,Noah,Phillip Lindsay,4.2,RB2,8.6,Marlon Mack,Klapp
2019,7,Noah,Keenan Allen,10.1,WR1,21.3,Stefon Diggs,Klapp
2019,7,Noah,Alshon Jeffery,5.8,WR2,16.4,Tyreek Hill,Klapp
2019,7,Noah,Travis Kelce,10.4,TE,6.8,George Kittle,Klapp
2019,7,Noah,Auden Tate,9.5,FLEX,31.6,Darren Waller,Klapp
2019,7,Noah,Texans D/ST,1.0,D/ST,1.0,Bears D/ST,Klapp
2019,7,Noah,Ka'imi Fairbairn,12.0,K,8.0,Wil Lutz,Klapp
2019,7,Zach,Josh Allen,21.28,QB,7.24,Patrick Mahomes,Justin
2019,7,Zach,James White,12.9,RB1,22.4,Sony Michel,Justin
2019,7,Zach,Mark Ingram II,6.3,RB2,2.6,Nyheim Miller-Hines,Justin
2019,7,Zach,Robert Woods,13.6,WR1,19.4,T.Y. Hilton,Justin
2019,7,Zach,Kenny Golladay,3.1,WR2,7.0,Calvin Ridley,Justin
2019,7,Zach,Jimmy Graham,16.5,TE,5.1,Jack Doyle,Justin
2019,7,Zach,Darius Slayton,4.8,FLEX,14.7,Courtland Sutton,Justin
2019,7,Zach,49ers D/ST,13.0,D/ST,1.0,Chargers D/ST,Justin
2019,7,Zach,Robbie Gould,8.0,K,14.0,Greg Zuerlein,Justin
2019,8,Andrew,Aaron Rodgers,27.1,QB,19.34,Jameis Winston,Noah
2019,8,Andrew,Dalvin Cook,28.1,RB1,12.6,Phillip Lindsay,Noah
2019,8,Andrew,Ty Johnson,4.8,RB2,11.4,Melvin Gordon III,Noah
2019,8,Andrew,Mike Evans,42.8,WR1,12.3,Keenan Allen,Noah
2019,8,Andrew,Tyler Lockett,16.0,WR2,10.4,Alshon Jeffery,Noah
2019,8,Andrew,Josh Hill,6.9,TE,16.3,Travis Kelce,Noah
2019,8,Andrew,Tyler Boyd,12.8,FLEX,13.4,Duke Johnson,Noah
2019,8,Andrew,Saints D/ST,9.0,D/ST,3.0,Panthers D/ST,Noah
2019,8,Andrew,Matt Prater,8.0,K,10.0,Ka'imi Fairbairn,Noah
2019,8,Dante,Tom Brady,18.36,QB,9.48,Jacoby Brissett,Ethan
2019,8,Dante,Tevin Coleman,37.8,RB1,7.3,Derrick Henry,Ethan
2019,8,Dante,Chris Carson,15.0,RB2,3.4,Frank Gore,Ethan
2019,8,Dante,Cooper Kupp,35.0,WR1,21.3,JuJu Smith-Schuster,Ethan
2019,8,Dante,Michael Thomas,27.3,WR2,2.8,Larry Fitzgerald,Ethan
2019,8,Dante,Zach Ertz,4.0,TE,4.7,Kyle Rudolph,Ethan
2019,8,Dante,Chase Edmonds,3.3,FLEX,10.4,John Brown,Ethan
2019,8,Dante,Rams D/ST,5.0,D/ST,17.0,Jaguars D/ST,Ethan
2019,8,Dante,Joey Slye,4.0,K,5.0,Jake Elliott,Ethan
2019,8,Justin,Kirk Cousins,11.6,QB,10.1,Kyler Murray,Carter
2019,8,Justin,Christian McCaffrey,27.5,RB1,24.7,David Montgomery,Carter
2019,8,Justin,Sony Michel,7.4,RB2,10.1,Josh Jacobs,Carter
2019,8,Justin,Calvin Ridley,13.0,WR1,21.9,DeAndre Hopkins,Carter
2019,8,Justin,T.Y. Hilton,7.4,WR2,19.9,DJ Chark,Carter
2019,8,Justin,Greg Olsen,3.3,TE,14.0,Evan Engram,Carter
2019,8,Justin,Courtland Sutton,10.2,FLEX,11.2,Allen Robinson,Carter
2019,8,Justin,Chargers D/ST,8.0,D/ST,20.0,Patriots D/ST,Carter
2019,8,Justin,Greg Zuerlein,6.0,K,7.0,Mike Nugent,Carter
2019,8,Klapp,Russell Wilson,15.68,QB,28.18,Daniel Jones,Haris
2019,8,Klapp,Marlon Mack,16.0,RB1,18.6,Jamaal Williams,Haris
2019,8,Klapp,Todd Gurley II,10.4,RB2,6.5,Le'Veon Bell,Haris
2019,8,Klapp,Stefon Diggs,19.3,WR1,11.5,Jarvis Landry,Haris
2019,8,Klapp,Tyreek Hill,14.1,WR2,1.4,Marquez Valdes-Scantling,Haris
2019,8,Klapp,George Kittle,14.6,TE,18.5,Austin Hooper,Haris
2019,8,Klapp,Darren Waller,9.1,FLEX,11.5,Royce Freeman,Haris
2019,8,Klapp,Bears D/ST,6.0,D/ST,2.0,Seahawks D/ST,Haris
2019,8,Klapp,Wil Lutz,6.0,K,12.0,Josh Lambo,Haris
2019,8,Michael,Drew Brees,24.92,QB,14.38,Carson Wentz,Nathan
2019,8,Michael,Aaron Jones Sr.,41.6,RB1,16.2,Devonta Freeman,Nathan
2019,8,Michael,Nick Chubb,10.8,RB2,10.2,Austin Ekeler,Nathan
2019,8,Michael,Julian Edelman,27.5,WR1,25.2,Julio Jones,Nathan
2019,8,Michael,Chris Godwin Jr.,10.3,WR2,6.2,Marvin Jones Jr.,Nathan
2019,8,Michael,Gerald Everett,3.5,TE,11.2,Dallas Goedert,Nathan
2019,8,Michael,Carlos Hyde,8.3,FLEX,36.7,Latavius Murray,Nathan
2019,8,Michael,Vikings D/ST,13.0,D/ST,15.0,Steelers D/ST,Nathan
2019,8,Michael,Harrison Butker,5.0,K,11.0,Zane Gonzalez,Nathan
2019,8,Zach,Josh Allen,17.26,QB,27.76,Deshaun Watson,McGwire
2019,8,Zach,James Conner,24.0,RB1,28.3,Saquon Barkley,McGwire
2019,8,Zach,James White,11.9,RB2,20.6,Leonard Fournette,McGwire
2019,8,Zach,Kenny Golladay,28.3,WR1,9.9,Mike Williams,McGwire
2019,8,Zach,Odell Beckham Jr.,10.2,WR2,0.0,Dede Westbrook,McGwire
2019,8,Zach,Jimmy Graham,5.0,TE,8.7,Hunter Henry,McGwire
2019,8,Zach,Kenny Stills,5.2,FLEX,13.1,Cole Beasley,McGwire
2019,8,Zach,49ers D/ST,18.0,D/ST,3.0,Bills D/ST,McGwire
2019,8,Zach,Robbie Gould,9.0,K,10.0,Matt Gay,McGwire
2019,9,Andrew,Aaron Rodgers,12.94,QB,39.22,Russell Wilson,Klapp
2019,9,Andrew,Dalvin Cook,15.6,RB1,14.0,Adrian Peterson,Klapp
2019,9,Andrew,Ty Johnson,6.6,RB2,8.9,Marlon Mack,Klapp
2019,9,Andrew,Tyler Lockett,40.2,WR1,26.5,Tyreek Hill,Klapp
2019,9,Andrew,Mike Evans,36.0,WR2,2.6,Stefon Diggs,Klapp
2019,9,Andrew,Vance McDonald,14.0,TE,19.9,George Kittle,Klapp
2019,9,Andrew,Michael Gallup,11.3,FLEX,7.2,Darren Waller,Klapp
2019,9,Andrew,Cowboys D/ST,19.0,D/ST,3.0,Bears D/ST,Klapp
2019,9,Andrew,Matt Prater,6.0,K,16.0,Chris Boswell,Klapp
2019,9,Carter,Kyler Murray,23.04,QB,19.74,Deshaun Watson,McGwire
2019,9,Carter,Josh Jacobs,24.0,RB1,15.5,Saquon Barkley,McGwire
2019,9,Carter,Mark Walton,7.1,RB2,12.2,Leonard Fournette,McGwire
2019,9,Carter,DeAndre Hopkins,19.4,WR1,0.0,Adam Thielen,McGwire
2019,9,Carter,DJ Chark,7.2,WR2,0.0,Dede Westbrook,McGwire
2019,9,Carter,Evan Engram,11.0,TE,15.4,Hunter Henry,McGwire
2019,9,Carter,Allen Robinson,1.6,FLEX,14.3,Mike Williams,McGwire
2019,9,Carter,Patriots D/ST,3.0,D/ST,9.0,Bills D/ST,McGwire
2019,9,Carter,Matt Gay,11.0,K,7.0,Justin Tucker,McGwire
2019,9,Ethan,Gardner Minshew,7.76,QB,17.6,Josh Allen,Zach
2019,9,Ethan,Derrick Henry,24.9,RB1,19.3,Jaylen Samuels,Zach
2019,9,Ethan,Frank Gore,1.5,RB2,16.4,James White,Zach
2019,9,Ethan,DK Metcalf,27.0,WR1,23.2,Kenny Golladay,Zach
2019,9,Ethan,JuJu Smith-Schuster,4.6,WR2,13.2,Odell Beckham Jr.,Zach
2019,9,Ethan,Kyle Rudolph,11.3,TE,5.7,Jimmy Graham,Zach
2019,9,Ethan,John Brown,11.6,FLEX,14.4,Mark Ingram II,Zach
2019,9,Ethan,Jaguars D/ST,2.0,D/ST,2.0,49ers D/ST,Zach
2019,9,Ethan,Jake Elliott,10.0,K,4.0,Robbie Gould,Zach
2019,9,Haris,Dak Prescott,21.48,QB,19.56,Derek Carr,Michael
2019,9,Haris,Le'Veon Bell,20.1,RB1,13.1,Nick Chubb,Michael
2019,9,Haris,Ezekiel Elliott,13.9,RB2,3.9,Aaron Jones Sr.,Michael
2019,9,Haris,Amari Cooper,18.0,WR1,16.9,Julian Edelman,Michael
2019,9,Haris,Jarvis Landry,17.1,WR2,13.9,Chris Godwin Jr.,Michael
2019,9,Haris,Jason Witten,13.8,TE,7.1,Darren Fells,Michael
2019,9,Haris,Royce Freeman,2.4,FLEX,11.1,Davante Adams,Michael
2019,9,Haris,Seahawks D/ST,0.0,D/ST,5.0,Titans D/ST,Michael
2019,9,Haris,Josh Lambo,3.0,K,18.0,Harrison Butker,Michael
2019,9,Nathan,Carson Wentz,15.06,QB,21.3,Kirk Cousins,Justin
2019,9,Nathan,Austin Ekeler,13.3,RB1,37.6,Christian McCaffrey,Justin
2019,9,Nathan,Matt Breida,11.2,RB2,4.0,Sony Michel,Justin
2019,9,Nathan,Marvin Jones Jr.,26.6,WR1,17.1,DJ Moore,Justin
2019,9,Nathan,Preston Williams,24.2,WR2,0.0,T.Y. Hilton,Justin
2019,9,Nathan,Mark Andrews,4.1,TE,7.0,Greg Olsen,Justin
2019,9,Nathan,Demaryius Thomas,3.9,FLEX,17.3,Courtland Sutton,Justin
2019,9,Nathan,Steelers D/ST,19.0,D/ST,9.0,Chargers D/ST,Justin
2019,9,Nathan,Zane Gonzalez,5.0,K,2.0,Eddy Pineiro,Justin
2019,9,Noah,Lamar Jackson,28.62,QB,12.5,Sam Darnold,Dante
2019,9,Noah,Melvin Gordon III,25.9,RB1,13.3,Chris Carson,Dante
2019,9,Noah,Phillip Lindsay,15.2,RB2,5.6,Tevin Coleman,Dante
2019,9,Noah,Alshon Jeffery,7.6,WR1,24.2,Emmanuel Sanders,Dante
2019,9,Noah,Keenan Allen,7.0,WR2,7.9,Terry McLaurin,Dante
2019,9,Noah,Travis Kelce,13.2,TE,25.3,Zach Ertz,Dante
2019,9,Noah,Zach Pascal,18.6,FLEX,15.7,DeVante Parker,Dante
2019,9,Noah,Panthers D/ST,7.0,D/ST,8.0,Jets D/ST,Dante
2019,9,Noah,Ka'imi Fairbairn,10.0,K,5.0,Joey Slye,Dante
2019,10,Carter,Kyler Murray,26.76,QB,10.28,Philip Rivers,Ethan
2019,10,Carter,Josh Jacobs,19.1,RB1,33.1,Derrick Henry,Ethan
2019,10,Carter,David Montgomery,6.0,RB2,13.9,Damien Williams,Ethan
2019,10,Carter,Jamison Crowder,19.1,WR1,15.1,Larry Fitzgerald,Ethan
2019,10,Carter,Curtis Samuel,13.5,WR2,7.4,JuJu Smith-Schuster,Ethan
2019,10,Carter,Gerald Everett,14.8,TE,19.4,Kyle Rudolph,Ethan
2019,10,Carter,Allen Robinson,14.6,FLEX,12.7,John Brown,Ethan
2019,10,Carter,Ravens D/ST,23.0,D/ST,,,
2019,10,Carter,Matt Gay,14.0,K,0.0,Jake Elliott,Ethan
2019,10,Dante,Matt Ryan,14.58,QB,10.02,Aaron Rodgers,Andrew
2019,10,Dante,Chris Carson,19.1,RB1,31.3,Dalvin Cook,Andrew
2019,10,Dante,Tevin Coleman,11.2,RB2,0.0,David Johnson,Andrew
2019,10,Dante,Michael Thomas,28.2,WR1,12.2,Mike Evans,Andrew
2019,10,Dante,Cooper Kupp,0.0,WR2,5.9,Tyler Lockett,Andrew
2019,10,Dante,Jared Cook,13.4,TE,4.3,Vance McDonald,Andrew
2019,10,Dante,Emmanuel Sanders,4.4,FLEX,12.2,Tyler Boyd,Andrew
2019,10,Dante,Rams D/ST,22.0,D/ST,3.0,Saints D/ST,Andrew
2019,10,Dante,Joey Slye,6.0,K,6.0,Adam Vinatieri,Andrew
2019,10,Justin,Patrick Mahomes,29.84,QB,25.88,Dak Prescott,Haris
2019,10,Justin,Christian McCaffrey,26.1,RB1,16.8,Le'Veon Bell,Haris
2019,10,Justin,Ronald Jones,22.6,RB2,8.3,Ezekiel Elliott,Haris
2019,10,Justin,DJ Moore,21.0,WR1,31.7,Amari Cooper,Haris
2019,10,Justin,Calvin Ridley,7.7,WR2,24.7,Jarvis Landry,Haris
2019,10,Justin,Greg Olsen,17.8,TE,11.7,Austin Hooper,Haris
2019,10,Justin,Christian Kirk,37.8,FLEX,6.3,Jamaal Williams,Haris
2019,10,Justin,Chargers D/ST,5.0,D/ST,17.0,Seahawks D/ST,Haris
2019,10,Justin,Eddy Pineiro,2.0,K,5.0,Brett Maher,Haris
2019,10,Klapp,Russell Wilson,16.58,QB,13.12,Derek Carr,Michael
2019,10,Klapp,Marlon Mack,9.2,RB1,27.3,Aaron Jones Sr.,Michael
2019,10,Klapp,Todd Gurley II,7.3,RB2,14.1,Nick Chubb,Michael
2019,10,Klapp,Tyreek Hill,33.0,WR1,18.8,Davante Adams,Michael
2019,10,Klapp,Stefon Diggs,7.9,WR2,13.4,Chris Godwin Jr.,Michael
2019,10,Klapp,George Kittle,0.0,TE,10.6,Eric Ebron,Michael
2019,10,Klapp,Darren Waller,7.0,FLEX,11.7,Peyton Barber,Michael
2019,10,Klapp,Bears D/ST,6.0,D/ST,0.0,Vikings D/ST,Michael
2019,10,Klapp,Chris Boswell,5.0,K,15.0,Harrison Butker,Michael
2019,10,McGwire,Jameis Winston,18.32,QB,10.02,Jimmy Garoppolo,Nathan
2019,10,McGwire,Saquon Barkley,8.1,RB1,12.8,Austin Ekeler,Nathan
2019,10,McGwire,Trey Edmunds,3.5,RB2,7.8,Devonta Freeman,Nathan
2019,10,McGwire,Hollywood Brown,18.0,WR1,12.7,Marvin Jones Jr.,Nathan
2019,10,McGwire,Cole Beasley,11.4,WR2,10.9,Julio Jones,Nathan
2019,10,McGwire,Hunter Henry,13.0,TE,23.3,Mark Andrews,Nathan
2019,10,McGwire,Mike Williams,7.5,FLEX,3.9,Latavius Murray,Nathan
2019,10,McGwire,Bills D/ST,5.0,D/ST,22.0,Steelers D/ST,Nathan
2019,10,McGwire,Justin Tucker,7.0,K,11.0,Zane Gonzalez,Nathan
2019,10,Zach,Josh Allen,25.44,QB,33.42,Lamar Jackson,Noah
2019,10,Zach,Mark Ingram II,9.4,RB1,20.3,Melvin Gordon III,Noah
2019,10,Zach,Jaylen Samuels,7.0,RB2,15.4,Alvin Kamara,Noah
2019,10,Zach,Kenny Golladay,14.7,WR1,16.6,Keenan Allen,Noah
2019,10,Zach,Odell Beckham Jr.,10.7,WR2,4.6,Zach Pascal,Noah
2019,10,Zach,Jimmy Graham,7.9,TE,20.5,Travis Kelce,Noah
2019,10,Zach,Robert Woods,16.5,FLEX,34.1,Darius Slayton,Noah
2019,10,Zach,49ers D/ST,19.0,D/ST,1.0,Panthers D/ST,Noah
2019,10,Zach,Mason Crosby,7.0,K,6.0,Michael Badgley,Noah
2019,11,Andrew,Tom Brady,8.54,QB,33.84,Josh Allen,Zach
2019,11,Andrew,Dalvin Cook,16.7,RB1,23.5,Mark Ingram II,Zach
2019,11,Andrew,David Johnson,0.0,RB2,9.6,James White,Zach
2019,11,Andrew,Michael Gallup,23.8,WR1,10.0,Odell Beckham Jr.,Zach
2019,11,Andrew,Mike Evans,10.9,WR2,4.4,Kenny Golladay,Zach
2019,11,Andrew,Vance McDonald,6.3,TE,0.0,O.J. Howard,Zach
2019,11,Andrew,Tyler Boyd,2.0,FLEX,2.6,James Conner,Zach
2019,11,Andrew,Saints D/ST,17.0,D/ST,16.0,49ers D/ST,Zach
2019,11,Andrew,Matt Prater,3.0,K,0.0,Robbie Gould,Zach
2019,11,Dante,Matt Ryan,16.44,QB,5.7,Kyle Allen,Klapp
2019,11,Dante,Joe Mixon,17.3,RB1,16.9,Marlon Mack,Klapp
2019,11,Dante,Tevin Coleman,9.2,RB2,8.9,Devin Singletary,Klapp
2019,11,Dante,Michael Thomas,25.4,WR1,23.1,Stefon Diggs,Klapp
2019,11,Dante,Cooper Kupp,8.3,WR2,0.0,Tyreek Hill,Klapp
2019,11,Dante,Zach Ertz,18.4,TE,12.6,Darren Waller,Klapp
2019,11,Dante,DeVante Parker,20.5,FLEX,20.3,Todd Gurley II,Klapp
2019,11,Dante,Rams D/ST,10.0,D/ST,7.0,Bears D/ST,Klapp
2019,11,Dante,Joey Slye,3.0,K,11.0,Wil Lutz,Klapp
2019,11,Haris,Dak Prescott,31.56,QB,3.96,Deshaun Watson,McGwire
2019,11,Haris,Ezekiel Elliott,19.3,RB1,12.7,Leonard Fournette,McGwire
2019,11,Haris,Le'Veon Bell,17.2,RB2,8.3,J.D. McKissic,McGwire
2019,11,Haris,Jarvis Landry,14.3,WR1,7.2,Dede Westbrook,McGwire
2019,11,Haris,Amari Cooper,6.8,WR2,4.3,Hollywood Brown,McGwire
2019,11,Haris,Jason Witten,8.3,TE,14.9,Hunter Henry,McGwire
2019,11,Haris,Auden Tate,9.6,FLEX,9.6,Mike Williams,McGwire
2019,11,Haris,Commanders D/ST,2.0,D/ST,9.0,Bills D/ST,McGwire
2019,11,Haris,Brett Maher,9.0,K,11.0,Justin Tucker,McGwire
2019,11,Michael,Drew Brees,21.12,QB,15.18,Patrick Mahomes,Justin
2019,11,Michael,Nick Chubb,9.2,RB1,30.1,Christian McCaffrey,Justin
2019,11,Michael,Peyton Barber,9.1,RB2,3.4,Ronald Jones,Justin
2019,11,Michael,Julian Edelman,14.9,WR1,28.3,Calvin Ridley,Justin
2019,11,Michael,Chris Godwin Jr.,13.7,WR2,17.5,DJ Moore,Justin
2019,11,Michael,Darren Fells,2.8,TE,10.7,Greg Olsen,Justin
2019,11,Michael,Carlos Hyde,12.5,FLEX,10.2,Christian Kirk,Justin
2019,11,Michael,Vikings D/ST,3.0,D/ST,3.0,Chargers D/ST,Justin
2019,11,Michael,Harrison Butker,7.0,K,-1.0,Eddy Pineiro,Justin
2019,11,Nathan,Jimmy Garoppolo,29.66,QB,15.12,Jacoby Brissett,Ethan
2019,11,Nathan,Austin Ekeler,21.2,RB1,14.0,Kenyan Drake,Ethan
2019,11,Nathan,Latavius Murray,5.2,RB2,2.3,Damien Williams,Ethan
2019,11,Nathan,Marvin Jones Jr.,19.9,WR1,21.4,Deebo Samuel,Ethan
2019,11,Nathan,Julio Jones,14.7,WR2,4.1,JuJu Smith-Schuster,Ethan
2019,11,Nathan,Mark Andrews,17.5,TE,17.7,Kyle Rudolph,Ethan
2019,11,Nathan,Kalen Ballage,12.7,FLEX,34.7,John Brown,Ethan
2019,11,Nathan,Steelers D/ST,3.0,D/ST,14.0,Raiders D/ST,Ethan
2019,11,Nathan,Zane Gonzalez,9.0,K,5.0,Jake Elliott,Ethan
2019,11,Noah,Lamar Jackson,32.78,QB,26.7,Kyler Murray,Carter
2019,11,Noah,Alvin Kamara,22.2,RB1,13.4,Josh Jacobs,Carter
2019,11,Noah,Melvin Gordon III,12.0,RB2,6.0,David Montgomery,Carter
2019,11,Noah,Keenan Allen,21.1,WR1,30.4,DJ Chark,Carter
2019,11,Noah,Zach Pascal,3.7,WR2,15.0,DeAndre Hopkins,Carter
2019,11,Noah,Travis Kelce,22.2,TE,3.0,Gerald Everett,Carter
2019,11,Noah,Brian Hill,4.8,FLEX,6.5,Curtis Samuel,Carter
2019,11,Noah,Jets D/ST,11.0,D/ST,12.0,Patriots D/ST,Carter
2019,11,Noah,Michael Badgley,9.0,K,7.0,Matt Gay,Carter
2019,12,Carter,Jeff Driskel,12.58,QB,9.46,Aaron Rodgers,Andrew
2019,12,Carter,David Montgomery,5.1,RB1,8.1,Nyheim Miller-Hines,Andrew
2019,12,Carter,Josh Jacobs,4.6,RB2,3.7,Rex Burkhead,Andrew
2019,12,Carter,DeAndre Hopkins,27.4,WR1,9.0,Mike Evans,Andrew
2019,12,Carter,DJ Chark,10.8,WR2,4.8,Tyler Lockett,Andrew
2019,12,Carter,Ben Watson,0.0,TE,1.1,Vance McDonald,Andrew
2019,12,Carter,Allen Robinson,25.1,FLEX,19.1,Tyler Boyd,Andrew
2019,12,Carter,Browns D/ST,10.0,D/ST,4.0,Saints D/ST,Andrew
2019,12,Carter,Matt Gay,5.0,K,5.0,Adam Vinatieri,Andrew
2019,12,Ethan,Jacoby Brissett,13.16,QB,6.88,Dak Prescott,Haris
2019,12,Ethan,Derrick Henry,28.5,RB1,16.6,Ezekiel Elliott,Haris
2019,12,Ethan,Jaylen Samuels,6.2,RB2,15.8,Le'Veon Bell,Haris
2019,12,Ethan,Deebo Samuel,13.0,WR1,36.8,Jarvis Landry,Haris
2019,12,Ethan,DK Metcalf,6.5,WR2,0.0,Amari Cooper,Haris
2019,12,Ethan,Gerald Everett,4.3,TE,1.5,Jason Witten,Haris
2019,12,Ethan,John Brown,11.9,FLEX,21.0,William Fuller V,Haris
2019,12,Ethan,Raiders D/ST,-1.0,D/ST,16.0,Seahawks D/ST,Haris
2019,12,Ethan,Jake Elliott,3.0,K,9.0,Brett Maher,Haris
2019,12,Klapp,Russell Wilson,9.5,QB,23.58,Baker Mayfield,Justin
2019,12,Klapp,Devin Singletary,12.4,RB1,34.3,Christian McCaffrey,Justin
2019,12,Klapp,Marlon Mack,0.0,RB2,15.7,Ronald Jones,Justin
2019,12,Klapp,Robbie Chosen,18.6,WR1,31.4,DJ Moore,Justin
2019,12,Klapp,Golden Tate,12.3,WR2,22.0,Calvin Ridley,Justin
2019,12,Klapp,George Kittle,24.9,TE,9.4,Greg Olsen,Justin
2019,12,Klapp,Todd Gurley II,4.9,FLEX,3.7,Courtland Sutton,Justin
2019,12,Klapp,Bears D/ST,6.0,D/ST,9.0,Lions D/ST,Justin
2019,12,Klapp,Wil Lutz,11.0,K,7.0,Greg Zuerlein,Justin
2019,12,McGwire,Deshaun Watson,18.92,QB,4.18,Derek Carr,Michael
2019,12,McGwire,Leonard Fournette,36.9,RB1,25.4,Nick Chubb,Michael
2019,12,McGwire,Saquon Barkley,8.0,RB2,3.8,Aaron Jones Sr.,Michael
2019,12,McGwire,Hollywood Brown,21.2,WR1,37.4,Chris Godwin Jr.,Michael
2019,12,McGwire,Dede Westbrook,14.9,WR2,17.3,Julian Edelman,Michael
2019,12,McGwire,Dallas Goedert,8.2,TE,4.4,Noah Fant,Michael
2019,12,McGwire,J.D. McKissic,4.0,FLEX,19.3,Davante Adams,Michael
2019,12,McGwire,Bills D/ST,13.0,D/ST,-3.0,Jaguars D/ST,Michael
2019,12,McGwire,Justin Tucker,9.0,K,7.0,Nick Folk,Michael
2019,12,Nathan,Carson Wentz,8.94,QB,36.26,Lamar Jackson,Noah
2019,12,Nathan,Latavius Murray,12.4,RB1,19.2,Alvin Kamara,Noah
2019,12,Nathan,Kalen Ballage,3.6,RB2,7.8,Phillip Lindsay,Noah
2019,12,Nathan,Julio Jones,11.8,WR1,8.7,Sterling Shepard,Noah
2019,12,Nathan,Marvin Jones Jr.,9.6,WR2,0.0,Zach Pascal,Noah
2019,12,Nathan,Mark Andrews,6.5,TE,11.8,Mike Gesicki,Noah
2019,12,Nathan,Bo Scarbrough,7.8,FLEX,5.7,Brian Hill,Noah
2019,12,Nathan,Steelers D/ST,13.0,D/ST,17.0,Jets D/ST,Noah
2019,12,Nathan,Younghoe Koo,11.0,K,11.0,Austin Seibert,Noah
2019,12,Zach,Josh Allen,19.0,QB,7.64,Matt Ryan,Dante
2019,12,Zach,Mark Ingram II,24.8,RB1,12.9,Tevin Coleman,Dante
2019,12,Zach,James White,0.9,RB2,9.7,Chris Carson,Dante
2019,12,Zach,Odell Beckham Jr.,20.4,WR1,26.1,Michael Thomas,Dante
2019,12,Zach,Kenny Golladay,10.1,WR2,9.5,Cooper Kupp,Dante
2019,12,Zach,Jacob Hollister,4.2,TE,27.1,Zach Ertz,Dante
2019,12,Zach,Kareem Hunt,12.6,FLEX,7.9,Joe Mixon,Dante
2019,12,Zach,49ers D/ST,13.0,D/ST,12.0,Ravens D/ST,Dante
2019,12,Zach,Chase McLaughlin,14.0,K,9.0,Joey Slye,Dante
2019,13,Andrew,Aaron Rodgers,28.12,QB,24.4,Carson Wentz,Nathan
